date,salesperson,customername,carmake,carmodel,caryear,saleprice,commissionrate,commissionearned
2023-05-01,Larry Faulkner,Amanda Moreno,Chevrolet,Silverado,2021,45156,0.131452668,5935.88
2023-05-01,Olivia Vazquez,Cheryl Ross,Honda,Altima,2014,18142,0.07291829,1322.88
2023-05-01,Randy Reyes,David Bailey,Honda,Civic,2015,43793,0.094491944,4138.09
2023-05-01,John Mccormick,Theresa Rivas,Nissan,Altima,2020,35299,0.149246548,5268.25
2023-05-01,Steven Orozco,Kristopher Sutton,Ford,Altima,2010,28627,0.121803452,3486.87
2023-05-01,Michael Guzman,Regina Lambert,Toyota,Altima,2017,48169,0.114655874,5522.86
2023-05-01,Amy Perry,Cynthia Chavez MD,Nissan,Civic,2010,49738,0.075762445,3768.27
2023-05-01,Nathan Oliver,Sandra Jones,Honda,F-150,2014,30669,0.063207721,1938.52
2023-05-01,Cassandra Hicks,Laura Wood,Chevrolet,Silverado,2017,32006,0.147977615,4736.17
2023-05-01,Madison Houston,Jessica Walters,Chevrolet,Altima,2021,40646,0.107999755,4389.76
2023-05-01,Terri Sanders,Cory Mccormick,Chevrolet,F-150,2010,47612,0.116020302,5523.96
2023-05-01,Tina Edwards,Robert Brown,Toyota,Silverado,2019,32545,0.058237101,1895.33
2023-05-01,Tyler French,Kimberly Lawrence,Nissan,F-150,2015,31807,0.095034308,3022.76
2023-05-01,Amy Shannon,Taylor Brooks,Chevrolet,Silverado,2019,15048,0.08093444,1217.9
2023-05-01,Shannon Stewart DVM,Monique Osborne,Honda,Altima,2019,16691,0.113572772,1895.64
2023-05-01,Melissa Martinez,Scott Neal,Honda,Corolla,2020,36429,0.097387091,3547.71
2023-05-01,Patricia Perez,Austin Wilson,Ford,Corolla,2012,21752,0.070516852,1533.88
2023-05-01,Amber Wise,Connie King,Chevrolet,Corolla,2019,23501,0.073985057,1738.72
2023-05-01,Marissa Mendoza,Jessica Schneider,Ford,Silverado,2019,22033,0.080202743,1767.11
2023-05-01,Brian Becker,Jamie Jones,Chevrolet,Civic,2017,27970,0.138568955,3875.77
2023-05-01,Kristen Phillips,Michael Hess,Chevrolet,Silverado,2015,21367,0.061180567,1307.25
2023-05-01,Cheryl Washington,Donna Scott,Chevrolet,F-150,2011,12953,0.06708432,868.94
2023-05-01,Bryan Chavez,Christopher Peters,Ford,Civic,2021,28592,0.119503059,3416.83
2023-05-01,Yvonne Ray,Terry Johnson,Ford,Civic,2014,13005,0.08225303,1069.7
2023-05-01,Latoya Jones,Kenneth House,Toyota,Corolla,2021,47707,0.148294173,7074.67
2023-05-01,Stephanie Clark,Michael Roberts,Toyota,Altima,2012,27472,0.116220009,3192.8
2023-05-01,Rose Johnson,Rachel Davis,Nissan,Altima,2020,38077,0.136847939,5210.76
2023-05-01,Kenneth Nunez,Tiffany Espinoza,Honda,Civic,2022,27772,0.080953746,2248.25
2023-05-01,Michael Reynolds,Anna Henderson,Honda,F-150,2019,12620,0.139072973,1755.1
2023-05-01,Yolanda Hopkins,Ryan Obrien,Toyota,F-150,2011,34609,0.090939059,3147.31
2023-05-01,Allen Spencer,Mark Matthews,Chevrolet,Civic,2022,45915,0.101440637,4657.65
2023-05-01,Miss Holly Sanchez,Kiara Mason,Nissan,Silverado,2010,37390,0.055780726,2085.64
2023-05-01,Patrick Mason,Nancy Hoover,Toyota,Corolla,2010,39166,0.108024999,4230.91
2023-05-01,Christopher Mckee,Samuel Thompson,Honda,Altima,2011,37135,0.142706036,5299.39
2023-05-01,William Martin,Erin Diaz,Nissan,Silverado,2015,20056,0.084469319,1694.12
2023-05-01,Jason Hughes,Jay Ortiz,Honda,Civic,2019,34836,0.059907628,2086.94
2023-05-01,Stephanie Davidson,Angela Cohen,Honda,F-150,2021,26726,0.12597627,3366.84
2023-05-01,John Bradley,Dr. Lauren Reynolds,Nissan,Civic,2014,43884,0.096552664,4237.12
2023-05-01,David Phillips,Christopher Johnson,Nissan,Altima,2021,14536,0.128265787,1864.47
2023-05-01,Bruce Anderson,Shannon Sawyer,Chevrolet,Corolla,2022,37311,0.064370712,2401.74
2023-05-01,Dawn King,Jeffery Johnson,Honda,F-150,2014,17941,0.144348356,2589.75
2023-05-01,Adam Lozano,Christine Chen,Honda,Altima,2010,14610,0.065021403,949.96
2023-05-01,Richard Moore,Carl Baxter,Nissan,Civic,2021,12396,0.138051746,1711.29
2023-05-01,Olivia Schmidt,Edward Crawford,Ford,F-150,2019,42900,0.072268178,3100.3
2023-05-01,Jose Smith,Robert Ward,Nissan,Civic,2012,18063,0.131642355,2377.86
2023-05-01,Joshua Williams,Lance Dougherty,Ford,Silverado,2013,18226,0.071326813,1300.0
2023-05-01,Charles Perry,James Wagner,Nissan,F-150,2020,23861,0.070629744,1685.3
2023-05-01,Katherine Potts,Keith Rodriguez,Ford,Silverado,2013,47730,0.113451544,5415.04
2023-05-01,James Smith,Eric Frederick,Chevrolet,Altima,2017,23964,0.079450188,1903.94
2023-05-01,John Nixon,Eric Brewer,Toyota,Silverado,2011,29603,0.098336051,2911.04
2023-05-01,Shawn Christensen,Wayne Miller,Nissan,F-150,2010,32246,0.1433151,4621.34
2023-05-01,Ian Manning,Glenn Rhodes,Nissan,F-150,2020,12813,0.078679895,1008.13
2023-05-01,Adrian Smith,Jeremy Watson,Nissan,Altima,2020,31532,0.052100222,1642.82
2023-05-01,Kelly Benson,Christina Travis,Honda,Silverado,2017,11019,0.089445461,985.6
2023-05-01,Thomas Cox,Joshua Allen,Chevrolet,Altima,2017,19672,0.101350148,1993.76
2023-05-01,Evan Todd,Jacob Smith,Nissan,F-150,2019,45304,0.058569472,2653.43
2023-05-01,Preston Lozano,Kathryn Williams,Toyota,Altima,2022,18660,0.072515915,1353.15
2023-05-01,Brett Murphy,Brenda Mathews,Honda,Corolla,2013,16702,0.092389812,1543.09
2023-05-01,Laurie Moore,Vicki Green,Ford,Altima,2014,22960,0.096322047,2211.55
2023-05-01,Joseph Johnson,Matthew Zimmerman,Ford,Civic,2021,18081,0.056116402,1014.64
2023-05-01,Todd Navarro,Michael Roy,Nissan,Corolla,2019,45571,0.119994235,5468.26
2023-05-01,Matthew Williams,Jacob Jackson,Chevrolet,Silverado,2013,34751,0.094256865,3275.52
2023-05-01,Michael White,Shawn Smith,Nissan,F-150,2022,23867,0.085516361,2041.02
2023-05-01,Cheryl Lopez,Jennifer Davis,Ford,Corolla,2011,32263,0.080319538,2591.35
2023-05-01,Maria Kelley,Jamie Harris,Ford,Silverado,2010,24005,0.143921166,3454.83
2023-05-01,Jeremy Sharp,Joshua Patel,Chevrolet,Civic,2017,28163,0.084573678,2381.85
2023-05-01,Ricky Nichols Jr.,Angela Smith,Honda,F-150,2016,26305,0.067915895,1786.53
2023-05-01,Jonathan Freeman,Hailey Mccall,Nissan,F-150,2016,19052,0.128897454,2455.75
2023-05-01,Destiny Turner,Eric Chavez,Nissan,Altima,2015,22816,0.056186267,1281.95
2023-05-01,Chase Farmer,Emily Hayes,Honda,Corolla,2012,39155,0.110867,4341.0
2023-05-01,Wanda Solis,Kelly Thomas,Chevrolet,Altima,2020,45263,0.067081288,3036.3
2023-05-01,Darlene Blankenship,Timothy Walters,Nissan,Silverado,2010,36566,0.129623831,4739.83
2023-05-01,Sarah Aguilar,Robert Figueroa,Chevrolet,Civic,2013,21680,0.127141862,2756.44
2023-05-01,Jessica Duran,Curtis Thompson,Chevrolet,Corolla,2010,29223,0.114376407,3342.42
2023-05-01,Noah Henderson,Mark Sampson,Nissan,F-150,2016,48024,0.080323538,3857.46
2023-05-01,Cheryl Jordan,Monica Castillo,Honda,F-150,2013,38283,0.099129338,3794.97
2023-05-01,Danny Harris,John Murray,Ford,Corolla,2021,13025,0.090689641,1181.23
2023-05-01,Ryan Jones,Karen Freeman,Chevrolet,Silverado,2014,39777,0.110419442,4392.15
2023-05-01,John Coleman,Robert Berger,Honda,Corolla,2014,44352,0.149418165,6626.99
2023-05-01,Kevin Johnson,Monica Meadows,Ford,Civic,2022,23552,0.139354697,3282.08
2023-05-01,Tracy White,Laura Boyer,Chevrolet,Altima,2014,29086,0.066383825,1930.84
2023-05-01,Joshua Reed,Pamela Johnson MD,Honda,Altima,2017,18533,0.106940816,1981.93
2023-05-01,Paul Knapp,Jennifer Ross,Ford,F-150,2015,42746,0.083609105,3573.95
2023-05-01,Alexis Lopez,Frank Waters,Ford,Corolla,2011,47729,0.093642816,4469.48
2023-05-01,Troy Garrison III,Seth Bryant,Ford,Corolla,2016,43926,0.060509618,2657.95
2023-05-01,Joseph Harris,Rachel Fowler,Honda,Altima,2014,30636,0.098793355,3026.63
2023-05-01,Diamond Gray,Eugene Martinez,Toyota,Altima,2013,45494,0.082131745,3736.5
2023-05-01,Jessica Morris,Steve Calhoun,Chevrolet,Altima,2016,33039,0.144793252,4783.82
2023-05-01,Miranda Harrell,Kristopher Giles,Chevrolet,Silverado,2011,23600,0.134810842,3181.54
2023-05-01,Melissa Trevino,Shane Spencer,Honda,F-150,2020,34381,0.068963246,2371.03
2023-05-01,Oscar Morales,Zachary Mendez,Toyota,Civic,2022,48524,0.11000353,5337.81
2023-05-01,Laurie Wright,Rita Lopez PhD,Honda,Altima,2015,26261,0.135821218,3566.8
2023-05-01,Bryan Torres,Elizabeth Cox,Honda,Altima,2011,15209,0.132875879,2020.91
2023-05-01,Jonathan Young,Jonathan Hayes,Toyota,Altima,2013,19039,0.126857459,2415.24
2023-05-01,Anthony Velazquez,Jennifer Foster,Honda,Altima,2019,25070,0.067988073,1704.46
2023-05-01,Thomas Cowan,William Estrada,Toyota,Altima,2017,11119,0.073692178,819.38
2023-05-01,Rodney Holmes,Tasha Reyes,Toyota,Altima,2010,14809,0.095658622,1416.61
2023-05-01,Thomas Conway,Paul Mccarty,Chevrolet,Silverado,2018,26007,0.110783751,2881.15
2023-05-01,Anita Clark,Jill Campbell,Toyota,Silverado,2014,36195,0.050847455,1840.42
2023-05-01,Brooke Cross,James Goodwin,Ford,F-150,2019,24275,0.065391385,1587.38
2023-05-01,Devin Lee,Daniel Vargas,Ford,Silverado,2018,10424,0.059292014,618.06
2023-05-01,Tanya Cross,Catherine Williams,Chevrolet,F-150,2010,21515,0.08292937,1784.23
2023-05-01,Tiffany Bishop,Latoya Vasquez,Chevrolet,Corolla,2012,43910,0.06411493,2815.29
2023-05-01,Edward Williams,Haley Ryan,Chevrolet,F-150,2022,21981,0.138741382,3049.67
2023-05-01,Stephen Olsen,Stephen Hicks,Ford,Corolla,2013,21538,0.121235542,2611.17
2023-05-01,Tammy Rhodes,Angela Smith,Nissan,Altima,2020,14892,0.124427194,1852.97
2023-05-01,Angela Jackson,Candace Henry,Toyota,F-150,2017,33991,0.109544411,3723.52
2023-05-01,Amanda Smith,Kelly Flores,Nissan,Silverado,2011,29359,0.134396426,3945.74
2023-05-01,Carla Stark,Brittany Vang,Ford,Corolla,2022,48824,0.140565276,6862.96
2023-05-01,Philip Nicholson,Brandy Lee,Chevrolet,Civic,2014,10622,0.055587418,590.45
2023-05-01,Mathew Butler,Timothy Chapman,Chevrolet,F-150,2015,31612,0.056514129,1786.52
2023-05-01,Michele Banks,Ryan Tate,Nissan,Corolla,2019,21964,0.126142765,2770.6
2023-05-01,Thomas Collins,Samantha Tapia,Honda,Corolla,2011,24662,0.140927825,3475.56
2023-05-01,Craig Wood,Amanda Rodriguez,Toyota,F-150,2012,38027,0.075257816,2861.83
2023-05-01,Mckenzie Zuniga,Joshua Rodriguez,Ford,Corolla,2014,19153,0.074057562,1418.42
2023-05-01,Philip Bradshaw,Matthew Wilson,Toyota,F-150,2022,32259,0.106696593,3441.93
2023-05-01,Aaron Garcia,Richard Murray,Nissan,Altima,2014,39265,0.135699438,5328.24
2023-05-01,Linda Torres,Kathleen Gonzalez,Chevrolet,F-150,2011,36279,0.057582326,2089.03
2023-05-01,Ariana Wright,Jerry Barton,Ford,Silverado,2016,18167,0.147845083,2685.9
2023-05-01,Heidi Blackwell,Alison Buchanan,Nissan,Altima,2016,31353,0.138164087,4331.86
2023-05-01,Mrs. Lori Cortez,Christina Mason,Toyota,Civic,2020,49341,0.081479995,4020.3
2023-05-01,Randall Brown,Jon Hall,Nissan,Civic,2012,33637,0.125124291,4208.81
2023-05-01,Samantha Garcia,Steven Grant,Chevrolet,Civic,2010,31321,0.061030763,1911.54
2023-05-01,Melinda Williams,Raymond Farrell,Chevrolet,Altima,2017,38097,0.093722853,3570.56
2023-05-01,Logan Fisher,Barbara King,Nissan,Civic,2021,24623,0.115091326,2833.89
2023-05-01,Douglas Gallagher,Tanya Hess,Honda,Civic,2012,35099,0.079343749,2784.89
2023-05-01,Gina Baldwin,Steven Roman,Honda,Altima,2010,45900,0.088964092,4083.45
2023-05-01,John Mccarthy,Jacqueline Bartlett,Nissan,Silverado,2018,44156,0.122403096,5404.83
2023-05-01,Brian Davidson,Juan Wallace,Nissan,Civic,2016,26058,0.079090543,2060.94
2023-05-01,Victoria Leach,Brandi Guerra,Chevrolet,F-150,2013,30646,0.067373276,2064.72
2023-05-01,Eric Walker,Brittany Hawkins,Nissan,Silverado,2016,17914,0.101991677,1827.08
2023-05-01,Perry Smith,George Mcdowell,Toyota,F-150,2011,25630,0.09833675,2520.37
2023-05-01,Jesus Gross,Debra Willis,Chevrolet,Altima,2020,12326,0.054553447,672.43
2023-05-01,Christopher Moore,Nichole Steele,Nissan,Corolla,2016,30674,0.130729282,4009.99
2023-05-01,David Davis,Lori Gonzalez,Honda,Corolla,2018,29832,0.083964508,2504.83
2023-05-01,Michael Herman,Christine Gates,Toyota,Silverado,2021,34980,0.082252386,2877.19
2023-05-01,Jason Martinez,Daniel Franklin,Ford,Civic,2017,11626,0.125585128,1460.05
2023-05-01,Jessica Taylor,Wendy Chambers,Chevrolet,Altima,2020,31310,0.111847251,3501.94
2023-05-01,Michael Davis,Rachael White,Ford,Altima,2019,21167,0.111726668,2364.92
2023-05-01,Joe Turner,Thomas Anderson,Toyota,F-150,2010,18922,0.126540232,2394.39
2023-05-01,Robert Valdez,Caroline Torres,Ford,F-150,2014,35983,0.141546607,5093.27
2023-05-01,Christopher Ramos,Bradley Medina,Toyota,Silverado,2022,37299,0.10897227,4064.56
2023-05-01,Patrick Kelly,John Garcia,Toyota,Civic,2017,47492,0.113655109,5397.71
2023-05-01,Patrick Hernandez,Edward Frank,Ford,Corolla,2010,31330,0.108596242,3402.32
2023-05-01,Joseph Simmons,William Hartman,Ford,Corolla,2015,33558,0.063609192,2134.6
2023-05-01,Andrew Alvarez,Allen Wallace,Toyota,Silverado,2012,23464,0.073548579,1725.74
2023-05-01,Michael Walker,Jeffrey Pratt,Nissan,F-150,2021,46755,0.13200237,6171.77
2023-05-01,Amanda Schwartz,Kristy Ortiz,Ford,Altima,2017,31633,0.087861068,2779.31
2023-05-01,Susan Wilson,Mrs. Rebecca White,Honda,Corolla,2013,21464,0.143856842,3087.74
2023-05-01,Anna Hayden,Linda Walters,Nissan,Silverado,2014,28003,0.090750785,2541.29
2023-05-01,Melissa Rodriguez,James Carter,Ford,Corolla,2010,18090,0.109567325,1982.07
2023-05-01,Linda Moreno,David Randolph,Nissan,F-150,2016,17083,0.133542111,2281.3
2023-05-01,Carol Johnson,Claudia Harrison,Honda,Corolla,2016,23781,0.149889172,3564.51
2023-05-01,Scott Ray,Andrew Robinson,Toyota,Altima,2017,48044,0.101962943,4898.71
2023-05-01,Mark Duncan,Steven Coleman,Chevrolet,Altima,2017,44834,0.126792392,5684.61
2023-05-01,Keith Donovan,Aaron Duran,Honda,Corolla,2019,21601,0.13826657,2986.7
2023-05-01,Michael Nelson,Marie Stokes,Nissan,Civic,2022,44691,0.107262685,4793.68
2023-05-01,Suzanne Huynh,David Johnson,Nissan,Silverado,2022,14987,0.090379824,1354.52
2023-05-01,James Bradley,Brandy Walker,Nissan,F-150,2021,11921,0.101723734,1212.65
2023-05-01,Samuel Cochran,Alvin Barber,Toyota,Silverado,2013,12427,0.129057937,1603.8
2023-05-01,Joshua Wells,Peter Mcconnell,Ford,F-150,2011,35404,0.064396719,2279.9
2023-05-01,Shelia Franco,Arthur Gomez,Chevrolet,Corolla,2012,23451,0.072262113,1694.62
2023-05-01,Brian Frazier,Melissa Bennett,Toyota,Civic,2018,49703,0.094311364,4687.56
2023-05-01,Earl Cooley,Eric Turner,Toyota,Silverado,2011,32262,0.059416523,1916.9
2023-05-01,Mark Moore,Victor Davis,Toyota,Civic,2013,27964,0.098299543,2748.85
2023-05-01,Kristina Johnson,William Marks,Chevrolet,Silverado,2011,37303,0.141852711,5291.53
2023-05-01,Wanda Martin,Amanda Johnson,Nissan,Corolla,2016,40706,0.090710494,3692.46
2023-05-01,Gina Reed,William Gonzales,Toyota,Silverado,2011,27312,0.069020937,1885.1
2023-05-01,Susan Malone,Marcus Moore,Nissan,F-150,2017,39674,0.079627587,3159.14
2023-05-01,Justin Hammond,Eric Moss,Toyota,Corolla,2019,24605,0.063392973,1559.78
2023-05-01,Thomas Todd,Christy Myers,Toyota,Civic,2022,40014,0.100165807,4008.03
2023-05-01,Terry Franklin DDS,Kyle York,Ford,Corolla,2017,16380,0.133258277,2182.77
2023-05-01,Samuel Wiggins,Mario Clark,Honda,Silverado,2016,42482,0.112698123,4787.64
2023-05-01,Catherine Green DDS,James Cabrera,Nissan,Altima,2018,35389,0.097427735,3447.87
2023-05-01,Jacqueline Harrison,Mary Alvarado,Honda,F-150,2013,43947,0.08903661,3912.89
2023-05-01,Scott Anderson,Kevin Walker,Honda,Civic,2018,40054,0.149217447,5976.76
2023-05-01,George Harmon,Alexander Johnson,Chevrolet,Civic,2021,11634,0.065725598,764.65
2023-05-01,Roberto Bishop,Kristina Atkinson,Toyota,Civic,2014,30574,0.099754479,3049.89
2023-05-01,Samantha Donovan,Margaret Miller,Honda,F-150,2013,26793,0.090055102,2412.85
2023-05-01,Melissa Wells,Thomas Jones,Chevrolet,F-150,2019,13792,0.097797256,1348.82
2023-05-01,Anthony Barnes,Melissa Thompson,Chevrolet,Altima,2015,38531,0.095691409,3687.09
2023-05-01,Marissa Middleton,Anthony Smith,Honda,Silverado,2020,35256,0.104835782,3696.09
2023-05-01,Rhonda Rivera,Amber Anderson,Honda,F-150,2011,37927,0.076776717,2911.91
2023-05-01,Luis Mullins,Melanie Byrd,Honda,F-150,2013,27346,0.137829534,3769.09
2023-05-01,Heather Carter,Renee Lee,Nissan,Civic,2012,39000,0.092073469,3590.87
2023-05-01,Karen Cooper,Ashley Mcintyre,Ford,Altima,2014,25679,0.102375285,2628.89
2023-05-01,Melanie Stewart,Eric Alexander,Ford,Silverado,2017,49480,0.10344644,5118.53
2023-05-01,Betty Merritt,Emily Bean,Nissan,Corolla,2019,10124,0.065787254,666.03
2023-05-01,Brandon Williams,Eric Wagner,Nissan,Silverado,2018,18571,0.118986585,2209.7
2023-05-01,Travis Smith,Evan Morris,Ford,Corolla,2020,34771,0.051473311,1789.78
2023-05-01,Casey Lowe,Michelle Smith,Honda,Corolla,2015,31965,0.090986339,2908.38
2023-05-01,Kayla Gomez,Maria Mccarty,Honda,F-150,2010,20296,0.083146207,1687.54
2023-05-01,Gabriela Medina,Travis Fox,Toyota,Civic,2016,30901,0.067718215,2092.56
2023-05-01,Amy Perez,Pamela Smith,Honda,Civic,2010,33040,0.12555403,4148.31
2023-05-01,Derek Clark,Brittany Nelson,Nissan,Civic,2015,25666,0.052869476,1356.95
2023-05-01,Brian Lopez,Stephanie Davis,Chevrolet,Civic,2019,19851,0.06784029,1346.7
2023-05-01,David Harrington,David Dunn,Ford,Civic,2010,24071,0.144362924,3474.96
2023-05-01,David Moore,Jason White,Ford,F-150,2015,40217,0.100435533,4039.22
2023-05-01,Melissa Rose,Daniel Mcintyre,Honda,Altima,2022,43526,0.055890128,2432.67
2023-05-01,Dale Moore,Miranda Stone,Nissan,Silverado,2016,16897,0.099840015,1687.0
2023-05-01,Jonathan Alexander,Donald Mays,Chevrolet,F-150,2010,11467,0.059711731,684.71
2023-05-01,Michael Joseph,Lori Baker,Honda,Civic,2021,46805,0.148966869,6972.39
2023-05-01,Alexander Heath,Brian Snow,Nissan,Civic,2012,16485,0.089297082,1472.06
2023-05-01,Nicholas Johnson,Paul Walters,Toyota,Silverado,2011,37288,0.142504494,5313.71
2023-05-01,Roberta Lewis,Marilyn Nguyen,Honda,F-150,2018,31370,0.132003307,4140.94
2023-05-01,Amanda Daniels,Adrian Wade,Nissan,Corolla,2010,43860,0.093244478,4089.7
2023-05-01,Kenneth Russell,Erin Ali,Ford,F-150,2015,47064,0.13810292,6499.68
2023-05-01,Katie Rodriguez,Kimberly Cohen,Nissan,F-150,2015,34793,0.094815402,3298.91
2023-05-01,Rebekah Jimenez,Sherri Schwartz,Honda,Silverado,2015,38199,0.088964925,3398.37
2023-05-01,Matthew Welch,Daniel Nguyen,Ford,Civic,2015,36759,0.09781669,3595.64
2023-05-01,Lisa Walker,Kristy Johnson,Nissan,Civic,2018,24442,0.116772567,2854.16
2023-05-01,Joshua Miller,Jackson Allen,Toyota,Altima,2015,31838,0.144749335,4608.53
2023-05-01,Jennifer Blackburn,Jordan Proctor,Ford,F-150,2019,34820,0.133817666,4659.53
2023-05-01,Matthew Malone,Allison Lewis,Honda,Silverado,2015,48420,0.06391552,3094.79
2023-05-01,Dr. David Rhodes,Jessica Parrish,Nissan,Civic,2014,27801,0.117281113,3260.53
2023-05-01,Sharon Turner,Barry Parker,Chevrolet,Silverado,2012,34042,0.088219482,3003.17
2023-05-01,James Campbell,Sandra Johnson,Toyota,F-150,2012,11829,0.084829276,1003.45
2023-05-01,Cory Morse,Paula Lambert,Nissan,F-150,2010,38430,0.144532714,5554.39
2023-05-01,Michael Ortiz,Alicia Rodriguez,Honda,F-150,2015,19571,0.087383255,1710.18
2023-05-01,Paul Owen,Shannon Phillips,Honda,Altima,2022,12169,0.137605868,1674.53
2023-05-01,Steven Stewart,Richard Morton PhD,Toyota,Corolla,2016,14892,0.141558283,2108.09
2023-05-01,Mary Mathews,Molly Cisneros,Ford,Civic,2015,41481,0.108925168,4518.32
2023-05-01,Amy Stewart,Madison Franco,Nissan,F-150,2010,17248,0.133839738,2308.47
2023-05-01,Richard Gibson,Margaret Norris,Honda,F-150,2017,44113,0.119396514,5266.94
2023-05-01,Sandra Phillips,Bradley Bryant,Honda,Silverado,2018,33392,0.081833324,2732.58
2023-05-01,Joshua Martin,Jimmy West,Toyota,Altima,2010,39207,0.12606607,4942.67
2023-05-01,Caitlyn Le,Brandi Hudson,Honda,Civic,2016,49771,0.128585105,6399.81
2023-05-01,Jordan Goodman,James Byrd,Chevrolet,F-150,2019,45137,0.081203682,3665.29
2023-05-01,Hector Sullivan,Karen Mcdowell,Chevrolet,Corolla,2011,40654,0.121134676,4924.61
2023-05-01,Shane Thomas,Michelle Bailey,Ford,Civic,2011,29144,0.078653551,2292.28
2023-05-01,James Ramos,Patrick Rivera,Nissan,Corolla,2019,26324,0.071579817,1884.27
2023-05-01,John Newman,Heather Cannon,Chevrolet,Civic,2018,13681,0.06460229,883.82
2023-05-01,Brian Harvey,Wyatt May,Honda,Civic,2017,48781,0.082246541,4012.07
2023-05-01,Kimberly Gonzalez,Zachary Smith,Nissan,Silverado,2010,34809,0.052343192,1822.01
2023-05-01,Nicholas Gardner,Taylor Bailey,Toyota,Altima,2020,36436,0.061215313,2230.44
2023-05-01,Kaylee Schneider,Kenneth Powell,Ford,Altima,2012,24341,0.103096011,2509.46
2023-05-01,Nancy Carson,Oscar Austin,Honda,Corolla,2018,39718,0.051944382,2063.13
2023-05-01,Jesse Spencer,Franklin Colon,Ford,Civic,2013,31758,0.072663473,2307.65
2023-05-01,Ashley Osborne,John Miller,Honda,Corolla,2013,13004,0.089902825,1169.1
2023-05-01,Tanya Maldonado,Gina Morales,Chevrolet,Silverado,2022,43605,0.105203347,4587.39
2023-05-01,Eric Moore,Gail Richard,Chevrolet,Silverado,2020,22588,0.055736342,1258.97
2023-05-01,Amy Bailey,Edgar Escobar,Toyota,Altima,2021,43796,0.074712472,3272.11
2023-05-01,Nathan Gonzalez,Matthew Hart,Chevrolet,F-150,2010,28470,0.076468682,2177.06
2023-05-01,Samantha Taylor,Kathleen Gonzales,Nissan,Altima,2013,47565,0.059459122,2828.17
2023-05-01,Cynthia Graham,Jacob Jones,Ford,Civic,2010,29319,0.063680276,1867.04
2023-05-01,Brandon Sweeney,Dustin Hill,Ford,F-150,2018,41718,0.135876261,5668.49
2023-05-01,Carrie Alvarez,Linda Campbell,Toyota,Corolla,2013,28181,0.114633982,3230.5
2023-05-01,Chelsea Brewer,Jack Foster,Toyota,Corolla,2022,19545,0.10762624,2103.55
2023-05-01,Ann Glenn,Jessica Williamson,Nissan,Civic,2020,23747,0.134701462,3198.76
2023-05-01,Joshua Peters,Nathan Smith,Chevrolet,F-150,2012,47068,0.06657656,3133.63
2023-05-01,Connie Garcia,Emily Wilkinson,Ford,Silverado,2021,11771,0.12846075,1512.11
2023-05-01,Victor Thomas,Virginia Wood,Toyota,Civic,2012,37152,0.145553747,5407.61
2023-05-01,Alec Atkinson,Tanya Williams,Toyota,Silverado,2019,18622,0.118203158,2201.18
2023-05-01,Joshua Johnson,Richard Reynolds,Honda,F-150,2019,11934,0.052256525,623.63
2023-05-01,Jeremiah Hughes,Carolyn Reyes,Chevrolet,Corolla,2020,18143,0.066220503,1201.44
2023-05-01,Jeffrey Rodriguez,Jessica Lynn,Toyota,F-150,2014,34328,0.108128681,3711.84
2023-05-01,Leslie Holmes MD,Jessica Watson PhD,Toyota,Silverado,2020,48879,0.144849457,7080.1
2023-05-01,Brian Bullock,Christopher Francis,Honda,F-150,2017,49204,0.070958105,3491.42
2023-05-01,Stephen Young,David Phillips,Chevrolet,Altima,2020,31831,0.118111127,3759.6
2023-05-01,Heather Hayes,Lisa Hooper,Nissan,Silverado,2019,43299,0.059312792,2568.18
2023-05-01,Michelle Brock MD,Donald Mooney,Honda,Silverado,2015,10720,0.064341986,689.75
2023-05-01,Cassandra Fitzgerald,Holly Wallace,Chevrolet,F-150,2018,16859,0.080813904,1362.44
2023-05-01,Stephen Price,Diana Wilson,Honda,Silverado,2017,35364,0.11473575,4057.52
2023-05-01,Christopher Fitzgerald,Leah Henry,Ford,Civic,2021,24869,0.055782834,1387.26
2023-05-01,Michael Stone MD,Sarah King,Honda,Civic,2022,12976,0.106328571,1379.72
2023-05-01,Gary Smith,Emily Goodman,Chevrolet,Altima,2014,21481,0.144049614,3094.33
2023-05-01,Anthony Banks,John Randall,Chevrolet,Altima,2015,21877,0.146177534,3197.93
2023-05-01,Jeremy Lucas,April Roberts,Honda,F-150,2014,28104,0.126909079,3566.65
2023-05-01,Troy Jones,Brandon Harris,Nissan,Civic,2018,41220,0.069657813,2871.3
2023-05-01,Juan Wilson,Sharon Shelton,Nissan,F-150,2010,44619,0.142781848,6370.78
2023-05-01,Paige Smith,Daniel Lopez Jr.,Honda,Civic,2018,19127,0.056133521,1073.67
2023-05-01,Tracy Brown,Daniel Thompson,Chevrolet,Civic,2013,16261,0.084968236,1381.67
2023-05-01,Marie Cohen,Aaron Rivera,Nissan,F-150,2017,15926,0.141225791,2249.16
2023-05-01,Joel Spencer,Jean Bowen,Honda,Silverado,2018,28974,0.134508228,3897.24
2023-05-01,Ana Montoya,Sarah Sanchez,Honda,Corolla,2013,46957,0.085660322,4022.35
2023-05-01,Andrew White,Beth Bernard MD,Nissan,F-150,2020,37061,0.081024185,3002.84
2023-05-01,Andrew Jackson,James Jackson,Chevrolet,Silverado,2019,37857,0.141803027,5368.24
2023-05-01,Erin Maldonado,Monica Gonzales,Toyota,Silverado,2012,16377,0.06070023,994.09
2023-05-01,Andrew Parker,Spencer Meyer,Ford,F-150,2012,43435,0.134714853,5851.34
